,saversion,saverest,areasymbol,areaname,lkey,musym,muname,museq,mukey,comppct_r,compname,localphase,slope_r,cokey,hzdept_r,hzdepb_r,ksat_r,sandtotal_r,claytotal_r,silttotal_r,dbthirdbar_r,partdensity,wsatiated_r,chkey
333,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ReA,"Reddies fine sandy loam, 0 to 3 percent slopes, frequently flooded",64,545855,80,Reddies,frequently flooded,2.0,26331542,0.0,36.0,28.0,67.5,11.5,21.0,1.4,,36.0,78524265
334,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ReA,"Reddies fine sandy loam, 0 to 3 percent slopes, frequently flooded",64,545855,80,Reddies,frequently flooded,2.0,26331542,36.0,66.0,28.0,67.5,11.5,21.0,1.45,,37.0,78524266
335,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ReA,"Reddies fine sandy loam, 0 to 3 percent slopes, frequently flooded",64,545855,80,Reddies,frequently flooded,2.0,26331542,66.0,203.0,92.0,95.5,3.0,1.5,1.5,,18.0,78524267
336,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,RkF,"Rock outcrop-Cleveland complex, 30 to 95 percent slopes",66,545857,60,Rock outcrop,,,26331545,0.0,203.0,0.035,,,,,,,78524197
337,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,RkF,"Rock outcrop-Cleveland complex, 30 to 95 percent slopes",66,545857,30,Cleveland,very bouldery,63.0,26331546,0.0,13.0,28.0,67.4,13.0,19.6,1.35,,38.0,78524280
338,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,RkF,"Rock outcrop-Cleveland complex, 30 to 95 percent slopes",66,545857,30,Cleveland,very bouldery,63.0,26331546,13.0,36.0,28.0,67.4,13.0,19.6,1.35,,42.0,78524281
339,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,RkF,"Rock outcrop-Cleveland complex, 30 to 95 percent slopes",66,545857,30,Cleveland,very bouldery,63.0,26331546,36.0,203.0,0.03,,,,,,,78524279
340,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,3,Nikwasi,frequently flooded,1.0,26331810,15.0,53.0,28.0,45.0,14.0,41.0,1.13,,47.0,78524925
341,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,3,Nikwasi,frequently flooded,1.0,26331810,53.0,71.0,92.0,82.0,4.0,14.0,1.6,,35.0,78524926
342,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,3,Nikwasi,frequently flooded,1.0,26331810,0.0,15.0,28.0,45.0,14.0,41.0,1.38,,38.0,78524927
343,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,3,Nikwasi,frequently flooded,1.0,26331810,71.0,203.0,92.0,85.0,5.0,10.0,1.56,,23.0,78524928
344,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,5,Reddies,frequently flooded,2.0,26331811,0.0,30.0,28.0,68.0,12.0,20.0,1.46,,35.0,78524929
345,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,5,Reddies,frequently flooded,2.0,26331811,30.0,51.0,28.0,62.0,10.0,28.0,1.57,,33.0,78524930
346,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,5,Reddies,frequently flooded,2.0,26331811,51.0,66.0,28.0,62.0,10.0,28.0,1.57,,33.0,78524931
347,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,5,Reddies,frequently flooded,2.0,26331811,66.0,89.0,92.0,82.0,5.0,13.0,1.6,,34.0,78524932
348,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,5,Reddies,frequently flooded,2.0,26331811,89.0,203.0,92.0,92.0,3.0,5.0,1.66,,18.0,78524933
349,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,80,Saunook,stony,12.0,26331812,86.0,112.0,9.0,60.0,14.0,26.0,1.6,,25.0,78524910
350,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,80,Saunook,stony,12.0,26331812,25.0,86.0,9.0,35.0,29.0,36.0,1.52,,36.0,78524911
351,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,80,Saunook,stony,12.0,26331812,112.0,203.0,9.0,60.0,14.0,26.0,1.5,,19.0,78524912
352,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,80,Saunook,stony,12.0,26331812,0.0,25.0,28.0,45.0,14.0,41.0,1.38,,32.0,78524913
353,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Cullasaja,extremely bouldery,12.0,26331813,0.0,5.0,92.0,,,,0.1,1.8,,78524920
354,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Cullasaja,extremely bouldery,12.0,26331813,5.0,30.0,28.0,62.0,28.0,10.0,0.95,,40.0,78524921
355,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Cullasaja,extremely bouldery,12.0,26331813,30.0,48.0,28.0,67.0,17.0,16.0,1.03,,38.0,78524922
356,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Cullasaja,extremely bouldery,12.0,26331813,86.0,203.0,28.0,82.0,5.0,13.0,1.62,,18.0,78524923
357,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Cullasaja,extremely bouldery,12.0,26331813,48.0,86.0,28.0,69.0,14.0,17.0,1.56,,19.0,78524924
358,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Whiteside,,12.0,26331814,0.0,36.0,28.0,68.0,12.0,20.0,1.46,,34.0,78524914
359,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Whiteside,,12.0,26331814,76.0,119.0,9.0,68.0,12.0,20.0,1.56,,34.0,78524915
360,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Whiteside,,12.0,26331814,36.0,61.0,9.0,48.0,28.0,24.0,1.54,,35.0,78524916
361,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Whiteside,,12.0,26331814,61.0,76.0,9.0,48.0,28.0,24.0,1.54,,35.0,78524917
362,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Whiteside,,12.0,26331814,119.0,135.0,23.0,63.0,17.0,20.0,1.54,,35.0,78524918
363,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbC,"Saunook gravelly loam, 8 to 15 percent slopes, stony",68,545859,6,Whiteside,,12.0,26331814,135.0,203.0,23.0,63.0,22.0,15.0,1.55,,35.0,78524919
364,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,3,Whiteside,,12.0,26331827,0.0,36.0,28.0,68.0,12.0,20.0,1.38,,37.0,78524899
365,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,3,Whiteside,,12.0,26331827,76.0,119.0,9.0,68.0,12.0,20.0,1.56,,34.0,78524900
366,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,3,Whiteside,,12.0,26331827,36.0,61.0,9.0,48.0,28.0,24.0,1.54,,35.0,78524901
367,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,3,Whiteside,,12.0,26331827,61.0,76.0,9.0,48.0,28.0,24.0,1.54,,35.0,78524902
368,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,3,Whiteside,,12.0,26331827,119.0,135.0,23.0,63.0,17.0,20.0,1.54,,35.0,78524903
369,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,3,Whiteside,,12.0,26331827,135.0,203.0,23.0,63.0,22.0,15.0,1.55,,35.0,78524904
370,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,80,Saunook,,22.0,26331828,0.0,25.0,28.0,45.0,14.0,41.0,1.25,,36.0,78524888
371,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,80,Saunook,,22.0,26331828,86.0,112.0,9.0,60.0,14.0,26.0,1.6,,25.0,78524889
372,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,80,Saunook,,22.0,26331828,25.0,86.0,9.0,35.0,29.0,36.0,1.52,,36.0,78524890
373,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,80,Saunook,,22.0,26331828,112.0,203.0,9.0,60.0,14.0,26.0,1.5,,19.0,78524891
374,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,5,Cullasaja,,23.0,26331829,86.0,203.0,28.0,82.0,5.0,13.0,1.62,,18.0,78524905
375,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,5,Cullasaja,,23.0,26331829,5.0,30.0,28.0,62.0,28.0,10.0,0.95,,40.0,78524906
376,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,5,Cullasaja,,23.0,26331829,30.0,48.0,28.0,67.0,17.0,16.0,1.03,,38.0,78524907
377,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,5,Cullasaja,,23.0,26331829,48.0,86.0,28.0,69.0,14.0,17.0,1.56,,19.0,78524908
378,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,5,Cullasaja,,23.0,26331829,0.0,5.0,92.0,,,,0.1,1.8,,78524909
379,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,6,Cowee,,22.0,26331830,0.0,13.0,28.0,45.0,14.0,41.0,1.38,2.57,37.0,78524893
380,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,6,Cowee,,22.0,26331830,13.0,68.0,9.0,54.0,25.0,21.0,1.56,2.62,34.0,78524894
381,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,6,Cowee,,22.0,26331830,68.0,203.0,7.0,,,,,,,78524892
382,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,6,Evard,,22.0,26331831,0.0,13.0,9.0,50.0,14.0,36.0,1.36,2.57,37.0,78524895
383,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,6,Evard,,22.0,26331831,81.0,114.0,9.0,49.0,19.0,32.0,1.52,2.63,35.0,78524896
384,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,6,Evard,,22.0,26331831,114.0,203.0,9.0,62.0,13.0,25.0,1.58,2.63,32.0,78524897
385,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbD,"Saunook gravelly loam, 15 to 30 percent slopes, stony",69,545860,6,Evard,,22.0,26331831,13.0,81.0,9.0,42.0,33.0,25.0,1.57,2.62,35.0,78524898
386,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbE,"Saunook gravelly loam, 30 to 50 percent slopes, stony",70,545861,80,Saunook,stony,40.0,26331549,0.0,23.0,28.0,45.0,13.5,41.5,1.48,,27.0,78524235
387,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbE,"Saunook gravelly loam, 30 to 50 percent slopes, stony",70,545861,80,Saunook,stony,40.0,26331549,23.0,86.0,9.0,37.9,26.5,35.6,1.4,,38.0,78524236
388,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,SbE,"Saunook gravelly loam, 30 to 50 percent slopes, stony",70,545861,80,Saunook,stony,40.0,26331549,86.0,203.0,28.0,67.0,13.5,19.5,1.48,,28.0,78524237
389,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,9,Dellwood,frequently flooded,3.0,26331836,0.0,30.0,28.0,69.0,10.0,21.0,1.42,,31.0,78524876
390,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,9,Dellwood,frequently flooded,3.0,26331836,41.0,203.0,92.0,92.0,3.0,5.0,1.63,,18.0,78524877
391,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,9,Dellwood,frequently flooded,3.0,26331836,30.0,41.0,92.0,65.0,10.0,25.0,1.58,,28.0,78524878
392,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,7,Reddies,frequently flooded,2.0,26331837,66.0,89.0,92.0,82.0,5.0,13.0,1.6,,34.0,78524883
393,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,7,Reddies,frequently flooded,2.0,26331837,89.0,203.0,92.0,92.0,3.0,5.0,1.66,,18.0,78524884
394,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,7,Reddies,frequently flooded,2.0,26331837,0.0,30.0,28.0,68.0,12.0,20.0,1.46,,35.0,78524885
395,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,7,Reddies,frequently flooded,2.0,26331837,30.0,51.0,28.0,62.0,10.0,28.0,1.57,,33.0,78524886
396,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,7,Reddies,frequently flooded,2.0,26331837,51.0,66.0,28.0,62.0,10.0,28.0,1.57,,33.0,78524887
397,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,4,Nikwasi,frequently flooded,1.0,26331838,53.0,71.0,92.0,82.0,4.0,14.0,1.6,,35.0,78524879
398,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,4,Nikwasi,frequently flooded,1.0,26331838,71.0,203.0,92.0,85.0,5.0,10.0,1.56,,23.0,78524880
399,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,4,Nikwasi,frequently flooded,1.0,26331838,15.0,53.0,28.0,45.0,14.0,41.0,1.13,,47.0,78524881
400,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,4,Nikwasi,frequently flooded,1.0,26331838,0.0,15.0,28.0,45.0,14.0,41.0,1.38,,38.0,78524882
401,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,80,Saunook,,12.0,26331839,25.0,86.0,9.0,35.0,29.0,36.0,1.52,,36.0,78524872
402,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,80,Saunook,,12.0,26331839,86.0,112.0,9.0,60.0,14.0,26.0,1.6,,25.0,78524873
403,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,80,Saunook,,12.0,26331839,112.0,203.0,9.0,60.0,14.0,26.0,1.5,,19.0,78524874
404,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,80,Saunook,,12.0,26331839,0.0,25.0,28.0,45.0,14.0,41.0,1.38,,36.0,78524875
405,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,9,Evard,stony,40.0,26331550,0.0,13.0,28.0,45.7,12.5,41.8,1.35,,35.0,78524352
406,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,9,Evard,stony,40.0,26331550,13.0,74.0,9.0,55.8,26.5,17.7,1.4,,41.0,78524353
407,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,9,Evard,stony,40.0,26331550,74.0,94.0,9.0,65.1,16.0,18.9,1.3,,44.0,78524354
408,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,9,Evard,stony,40.0,26331550,94.0,203.0,9.0,67.9,12.5,19.6,1.3,,42.0,78524355
409,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,6,Cowee,stony,40.0,26331551,13.0,68.0,9.0,55.8,26.5,17.7,1.45,,31.0,78524357
410,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,6,Cowee,stony,40.0,26331551,0.0,13.0,28.0,44.8,14.0,41.2,1.43,,33.0,78524358
411,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,6,Cowee,stony,40.0,26331551,68.0,203.0,7.0,,,,,,,78524356
412,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,85,Trimont,stony,40.0,26331552,0.0,23.0,28.0,44.8,14.0,41.2,1.48,,29.0,78524238
413,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,85,Trimont,stony,40.0,26331552,23.0,114.0,9.0,55.8,26.5,17.7,1.4,,40.0,78524239
414,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,85,Trimont,stony,40.0,26331552,114.0,203.0,9.0,69.6,14.0,16.4,1.53,,35.0,78524240
415,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,0,Rock outcrop,,,26331553,0.0,203.0,0.035,,,,,,,78524369
416,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Evard,stony,63.0,26331554,0.0,13.0,28.0,45.7,12.5,41.8,1.35,,35.0,78524359
417,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Evard,stony,63.0,26331554,94.0,203.0,9.0,67.9,12.5,19.6,1.3,,42.0,78524360
418,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Evard,stony,63.0,26331554,13.0,74.0,9.0,55.8,26.5,17.7,1.4,,41.0,78524361
419,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Evard,stony,63.0,26331554,74.0,94.0,9.0,65.1,16.0,18.9,1.3,,44.0,78524362
420,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cowee,stony,63.0,26331555,13.0,68.0,9.0,55.8,26.5,17.7,1.45,,31.0,78524363
421,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cowee,stony,63.0,26331555,0.0,13.0,28.0,44.8,14.0,41.2,1.43,,33.0,78524365
422,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cowee,stony,63.0,26331555,68.0,203.0,7.0,,,,,,,78524364
423,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Edneyville,rocky,63.0,26331556,0.0,13.0,28.0,67.5,11.5,21.0,1.5,,34.0,78524366
424,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Edneyville,rocky,63.0,26331556,13.0,109.0,28.0,70.1,13.5,16.4,1.5,,36.0,78524367
425,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Edneyville,rocky,63.0,26331556,109.0,203.0,28.0,67.9,12.5,19.6,1.5,,36.0,78524368
426,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cullasaja,very stony,40.0,26331557,86.0,203.0,28.0,76.0,12.0,12.0,1.3,,26.0,78524370
427,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cullasaja,very stony,40.0,26331557,0.0,46.0,28.0,68.8,15.0,16.2,0.85,,26.0,78524371
428,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cullasaja,very stony,40.0,26331557,46.0,86.0,28.0,68.0,16.0,16.0,1.3,,28.0,78524372
429,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,80,Trimont,stony,63.0,26331558,0.0,23.0,28.0,44.8,14.0,41.2,1.48,,29.0,78524241
430,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,80,Trimont,stony,63.0,26331558,23.0,114.0,9.0,55.8,26.5,17.7,1.4,,40.0,78524242
431,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,80,Trimont,stony,63.0,26331558,114.0,203.0,9.0,69.6,14.0,16.4,1.53,,35.0,78524243
432,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,30,Cullasaja,stony,12.0,26331559,0.0,43.0,28.0,55.8,26.5,17.7,0.85,,38.0,78524248
433,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,30,Cullasaja,stony,12.0,26331559,43.0,81.0,28.0,70.9,12.5,16.6,1.3,,30.0,78524249
434,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,30,Cullasaja,stony,12.0,26331559,81.0,203.0,28.0,82.5,8.5,9.0,1.3,,23.0,78524250
435,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,50,Tuckasegee,stony,12.0,26331560,0.0,33.0,28.0,68.0,16.0,16.0,1.03,,44.0,78524244
436,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,50,Tuckasegee,stony,12.0,26331560,33.0,66.0,28.0,68.0,16.0,16.0,1.2,,44.0,78524245
437,23,8/27/2025 3:11:57 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,50,Tuckasegee,stony,12.0,26331560,66.0,119.0,28.0,59.9,22.0,18.1,1.35,,32.0,78524246
